"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"33",32,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.96,0.684211,58,152,47,104,48,47,0,47,47,26,26,41,41,85,37,1
"34",33,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",100,0.741935,58,155,40,115,40,40,0,40,40,39,39,31,31,85,45,1
"35",34,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",89.36,0.716216,58,148,42,106,42,42,0,42,42,32,32,31,31,85,43,1
"36",35,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",71.96,0.661972,58,142,47,94,48,47,0,47,47,20,20,44,44,78,30,1
"37",36,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",83.51,0.701389,58,144,42,101,43,42,0,42,42,50,50,26,26,68,25,1
"38",37,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",84.51,0.703448,58,145,43,102,43,43,0,43,43,35,35,31,31,79,36,1
"39",38,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",78.84,0.682759,58,145,46,99,46,46,0,46,46,37,37,37,37,71,25,1
"40",39,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",90.64,0.712418,58,153,43,109,44,43,0,43,43,36,36,34,34,83,39,1
"41",40,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",96.51,0.726115,58,157,43,114,43,43,0,43,43,37,37,36,36,84,41,1
"42",41,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",74.96,0.668966,58,145,47,97,48,47,0,47,47,37,37,37,37,71,23,1
"43",42,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",76.91,0.675862,58,145,47,98,47,47,0,47,47,30,30,39,39,76,29,1
"44",43,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",94.19,0.728477,58,151,40,110,41,40,0,40,40,39,39,31,31,81,40,1
"45",44,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",99.19,0.737179,58,156,40,115,41,40,0,40,40,36,36,32,32,88,47,1
"46",45,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",92.36,0.721854,58,151,42,109,42,42,0,42,42,36,36,33,33,82,40,1
"47",46,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",97.51,0.727848,58,158,42,115,43,42,0,42,42,31,31,35,35,92,49,1
"48",47,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",89.19,0.719178,58,146,41,105,41,41,0,41,41,40,40,31,31,75,34,1
"49",48,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",91.64,0.714286,58,154,44,110,44,44,0,44,44,43,43,34,34,77,33,1
"50",49,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",101.19,0.740506,58,158,40,117,41,40,0,40,40,36,36,32,32,90,49,1
"51",50,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",88.75,0.705882,58,153,44,108,45,44,0,44,44,34,34,37,37,82,37,1
"52",51,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.84,0.689189,58,148,45,102,46,45,0,45,45,35,35,35,35,78,32,1
"53",52,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",75.96,0.671233,58,146,47,98,48,47,0,47,47,21,21,44,44,81,33,1
"54",53,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",78.84,0.682759,58,145,45,99,46,45,0,45,45,29,29,40,40,76,30,1
"55",54,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",87.51,0.709459,58,148,43,105,43,43,0,43,43,44,44,30,30,74,31,1
"56",55,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",82.64,0.696552,58,145,44,101,44,44,0,44,44,36,36,34,34,75,31,1
"57",56,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",80.91,0.684564,58,149,47,102,47,47,0,47,47,29,29,41,41,79,32,1
"58",57,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.75,0.691781,58,146,45,101,45,45,0,45,45,35,35,35,35,76,31,1
"59",58,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",92.51,0.718954,58,153,42,110,43,42,0,42,42,32,32,34,34,87,44,1
"60",59,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",89.36,0.716216,58,148,42,106,42,42,0,42,42,32,32,36,36,80,38,1
"61",60,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",92.51,0.718954,58,153,42,110,43,42,0,42,42,40,40,29,29,84,41,1
"62",61,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",89.36,0.716216,58,148,42,106,42,42,0,42,42,32,32,34,34,82,40,1
"63",62,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",76.75,0.680851,58,141,44,96,45,44,0,44,44,29,29,38,38,74,29,1
"64",63,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",85.64,0.702703,58,148,44,104,44,44,0,44,44,36,36,34,34,78,34,1
"65",64,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",90.51,0.715232,58,151,42,108,43,42,0,42,42,37,37,35,35,79,36,1
"66",65,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",87.64,0.706667,58,150,43,106,44,43,0,43,43,46,46,29,29,75,31,1
"67",66,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",92.51,0.718954,58,153,43,110,43,43,0,43,43,43,43,31,31,79,36,1
"68",67,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",83.84,0.693333,58,150,45,104,46,45,0,45,45,32,32,40,40,78,32,1
"69",68,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",103.51,0.737805,58,164,43,121,43,43,0,43,43,44,44,32,32,88,45,1
"70",69,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",87.64,0.706667,58,150,43,106,44,43,0,43,43,37,37,34,34,79,35,1
"71",70,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.84,0.689189,58,148,46,102,46,46,0,46,46,24,24,41,41,83,37,1
"72",71,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",102,0.745223,58,157,40,117,40,40,0,40,40,41,41,31,31,85,45,1
"73",72,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",79.91,0.682432,58,148,46,101,47,46,0,46,46,32,32,41,41,75,28,1
"74",73,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",94.64,0.719745,58,157,43,113,44,43,0,43,43,44,44,30,30,83,39,1
"75",74,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.84,0.689189,58,148,45,102,46,45,0,45,45,27,27,39,39,82,36,1
"76",75,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",88.51,0.711409,58,149,42,106,43,42,0,42,42,32,32,34,34,83,40,1
"77",76,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",78.84,0.682759,58,145,46,99,46,46,0,46,46,29,29,39,39,77,31,1
"78",77,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",80.84,0.687075,58,147,46,101,46,46,0,46,46,24,24,40,40,83,37,1
"79",78,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",92.51,0.718954,58,153,43,110,43,43,0,43,43,37,37,32,32,84,41,1
"80",79,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",101.36,0.7375,58,160,42,118,42,42,0,42,42,45,45,29,29,86,44,1
"81",80,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",98.19,0.735484,58,155,41,114,41,41,0,41,41,39,39,30,30,86,45,1
"82",81,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",96.36,0.729032,58,155,42,113,42,42,0,42,42,46,46,32,32,77,35,1
"83",82,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",72.91,0.666667,58,141,46,94,47,46,0,46,46,32,32,37,37,72,25,1
"84",83,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",87.75,0.703947,58,152,44,107,45,44,0,44,44,37,37,36,36,79,34,1
"85",84,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",97.36,0.730769,58,156,41,114,42,41,0,41,41,46,46,30,30,80,38,1
"86",85,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",82.64,0.696552,58,145,43,101,44,43,0,43,43,32,32,38,38,75,31,1
"87",86,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.75,0.691781,58,146,44,101,45,44,0,44,44,36,36,37,37,73,28,1
"88",87,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",88.36,0.714286,58,147,41,105,42,41,0,41,41,32,32,32,32,83,41,1
"89",88,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",85.64,0.702703,58,148,44,104,44,44,0,44,44,44,44,31,31,73,29,1
"90",89,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",93.36,0.723684,58,152,41,110,42,41,0,41,41,36,36,35,35,81,39,1
"91",90,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",83.91,0.690789,58,152,46,105,47,46,0,46,46,37,37,36,36,79,32,1
"92",91,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",82.75,0.693878,58,147,45,102,45,45,0,45,45,30,30,40,40,77,32,1
"93",92,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",88.64,0.708609,58,151,44,107,44,44,0,44,44,36,36,36,36,79,35,1
"94",93,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",81.84,0.689189,58,148,45,102,46,45,0,45,45,42,42,32,32,74,28,1
"95",94,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",90.36,0.718121,58,149,42,107,42,42,0,42,42,36,36,33,33,80,38,1
"96",95,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",91.75,0.711538,58,156,44,111,45,44,0,44,44,35,35,38,38,83,38,1
"97",96,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",82.75,0.693878,58,147,44,102,45,44,0,44,44,32,32,38,38,77,32,1
"98",97,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",75.91,0.673611,58,144,46,97,47,46,0,46,46,25,25,40,40,79,32,1
"99",98,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",88.51,0.711409,58,149,43,106,43,43,0,43,43,36,36,34,34,79,36,1
"100",99,"[58]DzopKiGnFanoIHboJCLxqjCFxLHoFqIqfiCedmIGxLIDzgdiwhutcfftwp",85.91,0.694805,58,154,47,107,47,47,0,47,47,27,27,41,41,86,39,1
"101",0,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",125.19,0.774725,46,182,41,141,41,41,0,41,41,44,44,97,56,41,41,2
"102",1,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",104.99,0.718232,46,181,51,130,51,51,0,51,51,39,39,91,40,51,51,2
"103",2,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",113.91,0.741758,46,182,47,135,47,47,0,47,47,42,42,93,46,47,47,2
"104",3,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",130,0.783784,46,185,39,145,40,39,0,39,39,48,48,98,58,39,39,2
"105",4,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",107,0.723757,46,181,50,131,50,50,0,50,50,40,40,91,41,50,50,2
"106",5,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",119.91,0.75,46,188,47,141,47,47,0,47,47,53,53,88,41,47,47,2
"107",6,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",114.84,0.745856,46,181,45,135,46,45,0,45,45,41,41,95,49,45,45,2
"108",7,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",119.91,0.75,46,188,46,141,47,46,0,46,46,56,56,86,39,46,46,2
"109",8,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",108.99,0.729282,46,181,49,132,49,49,0,49,49,39,39,93,44,49,49,2
"110",9,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",138.56,0.8,46,190,38,152,38,38,0,38,38,59,59,93,55,38,38,2
"111",10,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",109,0.726776,46,183,50,133,50,50,0,50,50,43,43,90,40,50,50,2
"112",11,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",119.75,0.755435,46,184,45,139,45,45,0,45,45,48,48,91,46,45,45,2
"113",12,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",126,0.779006,46,181,40,141,40,40,0,40,40,45,45,96,56,40,40,2
"114",13,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",123.36,0.769231,46,182,42,140,42,42,0,42,42,42,42,98,56,42,42,2
"115",14,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",121.51,0.763736,46,182,42,139,43,42,0,42,42,43,43,97,54,42,42,2
"116",15,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",117.84,0.75,46,184,45,138,46,45,0,45,45,46,46,93,47,45,45,2
"117",16,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",111.99,0.733696,46,184,48,135,49,48,0,48,48,45,45,91,42,48,48,2
"118",17,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",126.36,0.772973,46,185,41,143,42,41,0,41,41,52,52,92,50,41,41,2
"119",18,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",116.96,0.743316,46,187,48,139,48,48,0,48,48,50,50,89,41,48,48,2
"120",19,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",113.84,0.744444,46,180,46,134,46,46,0,46,46,38,38,96,50,46,46,2
"121",20,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",125.36,0.771739,46,184,42,142,42,42,0,42,42,50,50,92,50,42,42,2
"122",21,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",114.84,0.745856,46,181,46,135,46,46,0,46,46,41,41,94,48,46,46,2
"123",22,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",114.91,0.743169,46,183,46,136,47,46,0,46,46,45,45,92,45,46,46,2
"124",23,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",120.84,0.754011,46,187,46,141,46,46,0,46,46,53,53,88,42,46,46,2
"125",24,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",115.75,0.75,46,180,44,135,45,44,0,44,44,40,40,96,51,44,44,2
"126",25,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",109.99,0.730769,46,182,49,133,49,49,0,49,49,43,43,90,41,49,49,2
"127",26,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",115.91,0.744565,46,184,46,137,47,46,0,46,46,46,46,92,45,46,46,2
"128",27,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",107.96,0.730337,46,178,48,130,48,48,0,48,48,35,35,95,47,48,48,2
"129",28,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",112.91,0.740331,46,181,46,134,47,46,0,46,46,42,42,93,46,46,46,2
"130",29,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",119.75,0.755435,46,184,44,139,45,44,0,44,44,48,48,92,47,44,44,2
"131",30,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",110.96,0.734807,46,181,47,133,48,47,0,47,47,41,41,93,45,47,47,2
"132",31,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",102.91,0.710383,46,183,52,130,53,52,0,52,52,42,42,89,36,52,52,2
"133",32,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",116.91,0.745946,46,185,47,138,47,47,0,47,47,49,49,89,42,47,47,2
"134",33,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",120.75,0.756757,46,185,45,140,45,45,0,45,45,50,50,90,45,45,45,2
"135",34,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",130,0.783784,46,185,39,145,40,39,0,39,39,49,49,97,57,39,39,2
"136",35,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",107,0.723757,46,181,49,131,50,49,0,49,49,41,41,91,41,49,49,2
"137",36,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",109.99,0.730769,46,182,48,133,49,48,0,48,48,39,39,95,46,48,48,2
"138",37,"[46]tHoJoqKGolorHiqpbFiDCzkbIldofarLqjFFpypFejrgou",115.96,0.741935,46,186,48,138,48,48,0,48,48,50,50,88,40,48,48,2
